date,time,jd,epoch_id,file_name,rv,rv_err
18/11/2024,20:20:38,2460633.35,1,4787876988639117056_salt_rss_1.csv,131.12589464661886,5.861575927440968
01/12/2024,19:12:11,2460646.302,2,4787876988639117056_salt_rss_2.csv,122.42170844049248,6.19328743930949
11/01/2025,22:51:11,2460687.453,3,4787876988639117056_salt_rss_3.csv,110.17057031603385,7.723171842549607
16/01/2025,22:01:15,2460692.418,4,4787876988639117056_salt_rss_4.csv,65.47017551383952,5.12935987702931
19/01/2025,21:59:52,2460695.417,5,4787876988639117056_salt_rss_5.csv,96.97445373806616,5.879315569661158
10/02/2025,20:37:52,2460717.359,6,4787876988639117056_salt_rss_6.csv,90.26172562907934,6.999799671987343
13/02/2025,20:02:42,2460720.335,7,4787876988639117056_salt_rss_7.csv,77.67910578132216,5.665043078177538
