solution_id,designation,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,cob_target_list_oid,n_tot_epochs,source_id
1636148068921376768,Gaia DR3 4787135780363189504,1597858809,2016.0,71.75571839171829,0.33272278,-46.59034574895981,0.40196723,0.3855517589364011,0.39270198,0.9817922,24.227888,17.106916182108442,0.4161739,17.156456857994684,0.49982193,-0.076499976,0.1942004,0.05446805,-0.057160605,0.013547167,0.010548746,-0.34929696,0.2556027,-0.03708217,-0.24187616,355,0,355,0,336.66968,294129.6,4.605258,11054.185,31,False,1.4336805,,,,,,,,41,27,0.73947537,46,18,0,0.10259387,15.025705,18,0,29.20076,0.1832826,0.17489867,0.12588255,0.1294995,-89.73445,71.500275,8.593437,7.274807,False,385,45128.99826920497,195.99518,230.25566,14.051228,43,19866.500037807145,146.49286,135.61412,14.593239,44,42593.539430150944,229.19368,185.8408,13.174536,1.3840333,0,2,0,0,0,1.4187031,0.54201126,0.8766918,50.69676,4.9744496,2.0,19.0,1.0,18.0,8.892263,,,950.202,,4500.0,2.5,-2.0,111.0,,,,12.807788,0.04555995,19.0,,NOT_AVAILABLE,252.40951383438264,-40.33113316616744,55.22492427116924,-67.83904464742615,False,False,0,True,True,False,False,False,False,True,False,1.02374896e-13,5.1135745e-13,0.99996513,5877.0557,5602.435,5944.1084,2.7405,2.5653,2.8082,-0.2193,-0.2269,-0.2177,4961.965,4690.5845,6176.16,1.4522,1.2234,1.5101,1.1612,0.97,1.2095,0.6262,0.5207,0.653,PHOENIX,69,6.0,4787135780363189504
1636148068921376768,Gaia DR3 4787876988639117056,1349145954,2016.0,67.43551437746282,0.009011735,-48.54040488325083,0.009353885,7.428431432341884,0.009987455,743.7762,386.5274,239.2636825565948,0.01114068,-303.5726206727194,0.013019709,-0.014312823,-0.044412635,0.0957991,0.006060377,0.10850729,0.026325876,-0.13959563,0.17684877,-0.102235846,-0.053854074,364,364,363,1,-3.5995233,680.67914,0.06898996,6.805514,31,True,1.5194403,,,,,,,,41,27,0.01815388,44,15,2,0.029284207,146.3629,0,0,0.8676539,,,,,,,,,False,378,801069.7295021572,1158.3691,691.5496,10.928191,42,398880.3595019744,2138.3025,186.54066,11.336435,42,580285.8137192882,2144.9224,270.5393,10.338791,1.2223233,0,0,0,0,0,0.9976444,0.40824413,0.5894003,85.02533,6.707569,1.0,20.0,1.0,18.0,77.14509,33.4749,0.0,891.98773,73.81671,5250.0,4.5,-1.5,111.0,75.13827,22.804419,16.0,10.092533,0.011022318,18.0,83.27186,NOT_AVAILABLE,255.29310220241317,-43.099634904324056,45.97450474465342,-68.55765234923996,False,False,0,True,True,True,False,False,True,True,False,1.0266492e-13,5.1280616e-13,0.9999364,5277.895,5266.607,5289.7764,4.3499,4.3472,4.3532,-1.4486,-1.4687,-1.4285,134.2935,134.1033,134.4751,0.1645,0.1564,0.1729,0.1349,0.1282,0.1419,0.0736,0.0699,0.0775,MARCS,70,7.0,4787876988639117056
1636148068921376768,Gaia DR3 5021298320757880832,1465257926,2016.0,30.51446964283904,0.18816641,-28.490338058337244,0.16439773,0.4778320791924627,0.2669628,1.7898827,19.407461,8.662412373563352,0.29598972,-17.366983804667015,0.22606903,0.035173707,-0.02970457,-0.009713548,-0.08524374,-0.22056611,-0.061662342,-0.18576677,0.09238317,0.017230967,-0.18026236,373,0,372,1,2.5841327,507.19702,0.87527466,2.519281,95,False,,1.1898929,0.051987182,-0.17567506,-0.0049458393,-0.09755456,-0.18632674,0.10041908,44,21,0.41779226,55,23,0,0.01907007,17.757385,0,0,1.0960778,0.2438646,0.12805913,0.35184306,0.29551044,-100.69293,10.400841,-26.724766,34.727978,False,428,413.2408360172994,0.95020807,434.8951,19.146858,44,113.03276702804926,4.619076,24.470861,20.205532,42,466.845506349571,15.907515,29.347483,18.074963,1.4032453,0,3,0,4,0,2.1305695,1.0586739,1.0718956,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,222.0217016929384,-74.33894293105887,16.180351175429774,-37.96375618499878,False,False,0,False,False,False,False,False,False,False,False,3.4687235e-13,4.6326038e-12,0.9999922,,,,,,,,,,,,,,,,,,,,,,,71,1.0,5021298320757880832
1636148068921376768,Gaia DR3 5035198896513568256,1443497767,2016.0,23.272966199911345,0.1797226,-28.70826496468812,0.117823474,0.3638282198474165,0.24193676,1.5038154,18.747742,1.5395453524180265,0.28241318,-18.684422515859136,0.11902436,0.033047736,0.17973344,0.09536117,0.024009205,-0.063071914,-0.056915987,0.48238847,0.25920376,-0.18190897,-0.1647693,558,0,557,1,-0.72204906,566.78094,0.0,0.0,95,False,,1.3133917,0.034791626,-0.15997937,0.16906983,-0.1936041,-0.104863435,-0.05007942,64,20,0.39517227,74,13,0,0.06043313,96.62801,0,0,0.9777277,0.35054162,0.52371955,0.30462098,0.35959184,-160.11198,-1.7697191,-54.88849,5.606958,False,644,444.07544568272266,0.68547225,647.8387,19.068726,66,122.43885884270604,5.283611,23.17333,20.118744,68,464.028608561986,6.6088133,70.21361,18.081533,1.3206483,0,3,0,1,0,2.0372105,1.0500183,0.98719215,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,225.0920009656196,-80.66707657642931,8.948899259497288,-35.34930729757602,False,False,0,False,False,False,False,False,False,False,False,6.76172e-11,6.4773353e-10,0.999981,,,,,,,,,,,,,,,,,,,,,,,72,1.0,5035198896513568256
1636148068921376768,Gaia DR3 5035332560188962560,75987332,2016.0,21.7932486247732,0.5739464,-28.92784920636929,0.52931714,0.8593005829626854,0.84304714,1.0192794,21.466259,20.654007662741325,1.0494629,-5.849123505277984,0.8174484,0.08520052,-0.07710181,-0.36239603,-0.024594795,0.26226315,-0.03166247,-0.08704805,0.30380195,-0.11208334,-0.26842853,266,0,264,2,-1.0276331,250.35236,0.0,0.0,95,False,,1.2832687,0.17969209,-0.17770384,-0.102716796,-0.020771984,0.017474048,0.2007629,31,16,1.5385927,32,12,0,0.063297376,30.030249,0,0,0.95383173,0.114763826,0.14847627,0.2344057,0.25033927,-9.813355,-2.350119,22.693516,10.478165,False,271,97.78805682300352,0.7176303,136.26523,20.711653,21,47.07657121626303,8.657057,5.437942,21.15653,27,128.5143379271999,8.542714,15.043736,19.475517,1.7956274,0,0,0,0,0,1.6810131,0.44487762,1.2361355,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,227.8636816228592,-81.91358260524117,7.411605257707262,-34.962878846554474,False,False,0,False,False,False,False,False,False,False,False,9.382111e-13,7.22877e-07,0.99998635,,,,,,,,,,,,,,,,,,,,,,,73,1.0,5035332560188962560
1636148068921376768,Gaia DR3 5037683625287161472,470671276,2016.0,24.550742672396265,0.9181886,-25.637840283220324,0.97226876,1.315416457048369,1.6001729,0.82204646,26.734735,6.806886477740514,1.6971459,-25.85367246907768,1.6034062,0.30222914,-0.02608795,-0.25237963,-0.32378945,0.026583768,-0.3669347,-0.13109218,0.14190716,0.34979248,0.1538211,165,0,165,0,2.6416967,216.35799,3.3139281,2.6175172,95,False,,1.7173885,0.25402844,-0.19107082,0.05196502,0.15040597,0.17348315,0.116924375,20,15,2.5392773,21,6,0,0.040295035,55.278324,0,0,1.1495416,0.044717856,0.28398934,0.25444752,0.20214461,50.459995,-40.662468,32.436024,30.06546,False,158,86.1702264954419,0.9159989,94.07242,20.848974,8,61.16235223031983,22.881254,2.6730332,20.872332,15,126.35945015345192,11.125564,11.357577,19.493876,2.1761787,0,0,0,1,0,1.3784561,0.023357391,1.3550987,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,207.4660416246789,-79.42502022237822,11.817091551961708,-33.091756221953865,False,False,0,False,False,False,False,False,False,False,False,6.4775763e-09,0.00036056858,0.99963194,,,,,,,,,,,,,,,,,,,,,,,74,1.0,5037683625287161472
1636148068921376768,Gaia DR3 5158921755960410368,29492898,2016.0,45.43734634755933,0.01893672,-13.931627356297184,0.018246269,0.3189623946186373,0.022432353,14.218856,22.276577,22.26035395003344,0.02628573,0.8500200241830778,0.025906757,-0.09607781,-0.0021950314,0.004358145,-0.07579568,-0.068237856,-0.0884099,-0.12988754,0.050443396,-0.25560355,-0.07165568,175,0,173,2,1.4235849,197.20644,0.04031573,0.5259412,31,False,1.4826719,,,,,,,,20,14,0.037534207,20,8,0,0.052871514,68.21575,0,0,1.0766255,0.21881601,0.12558027,0.08322467,0.7575683,-108.190765,24.621712,-25.995462,27.624855,False,165,36539.08466390939,113.95175,320.654,14.280473,18,16817.931309302327,196.18329,85.72561,14.774111,19,28306.1670551606,236.22717,119.82604,13.618193,1.2349542,0,0,0,0,0,1.1559181,0.49363804,0.6622801,221.7326,7.8703547,2.0,8.0,2.0,7.0,4.6469316,,,802.2088,,4750.0,3.0,-2.0,111.0,,,,13.169318,0.17285535,6.0,,VARIABLE,196.0439915889911,-56.89606601096482,38.3431193217152,-29.733688365332288,False,False,0,False,False,False,True,False,True,True,False,1.02213255e-13,5.1055004e-13,0.9999811,5040.2095,4937.365,5078.9346,2.4231,2.1479,2.5499,-1.4454,-1.4492,-1.4316,4956.079,4287.08,6722.272,0.36,0.2518,0.3978,0.2884,0.2009,0.3195,0.157,0.109,0.1742,MARCS,75,0.0,5158921755960410368
1636148068921376768,Gaia DR3 5160186469209575168,980547552,2016.0,44.88869583671128,0.669704,-12.077397971854472,0.67041755,1.6667413241256956,0.76362723,2.1826637,28.023842,4.852120335623917,0.93027455,-27.60059177129636,1.1710029,-0.13878779,0.28949738,-0.32279024,0.10058739,-0.37940258,0.054247875,-0.42219353,0.02004049,0.21758169,0.17183049,139,0,137,2,-1.1118816,127.29813,0.0,0.0,95,False,,1.1777632,0.21385907,-0.13978012,-0.10157091,0.029140033,-0.080959946,0.29185387,16,12,1.6823281,16,8,1,0.16012017,77.02055,0,0,0.9296158,0.3417092,0.054952953,0.22808965,0.7533018,-109.17698,4.551148,-49.40772,28.997154,False,136,135.93033821542969,1.0604174,128.1857,20.354076,13,54.24685134656056,9.600239,5.6505733,21.002605,13,104.58907005091442,12.875063,8.1233835,19.69918,1.1685097,0,0,0,0,0,1.3034248,0.64852905,0.6548958,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,192.63570608141043,-56.43078026306153,38.44225160057919,-27.80590136520383,False,False,0,False,False,False,False,False,False,False,False,2.790934e-07,4.773049e-06,0.9999905,,,,,,,,,,,,,,,,,,,,,,,76,1.0,5160186469209575168
1636148068921376768,Gaia DR3 5165152001160505728,1286191789,2016.0,53.26224705548936,0.03689624,-8.945331922781977,0.031235615,2.529161345796687,0.044474438,56.867752,107.041626,56.52998236068763,0.048024,-90.89703275241952,0.040285606,-0.10273676,0.057679575,-0.004525965,0.21458963,-0.14567776,0.20520154,0.28885484,0.20265543,-0.24626559,-0.12854056,303,303,299,4,28.544106,6278.309,0.36663443,230.99292,31,True,1.6249039,,,,,,,,34,16,0.06824818,36,10,1,0.04075131,108.34162,0,0,2.3828328,,,,,,,,,False,285,475962.77427028806,181.02124,2629.32,11.493434,34,289537.2824037769,160.33131,1805.8685,11.684281,32,273287.62355034315,142.82664,1913.4219,11.156345,1.1824977,0,0,0,0,0,0.527936,0.1908474,0.33708858,-57.815804,5.288258,1.0,19.0,4.0,14.0,35.96671,18.84346,0.0,907.7118,59.410324,6000.0,3.0,0.0,440.0,10.846393,28.838991,13.0,10.986753,0.013081647,15.0,,NOT_AVAILABLE,195.20851804999452,-47.76471985990943,48.354560529495146,-27.22946302686635,False,False,0,True,True,False,False,False,True,True,False,1.0431221e-13,5.210343e-13,0.99977404,6999.193,6971.264,7041.417,4.1751,4.1525,4.1978,-1.0806,-1.3165,-0.8753,417.932,401.5339,438.693,0.1591,0.1457,0.1821,0.1414,0.1294,0.162,0.0765,0.0701,0.0876,MARCS,77,0.0,5165152001160505728
1636148068921376768,Gaia DR3 5272659430628537088,1804311650,2016.0,127.05970172879714,0.30002487,-66.86538040947713,0.2838852,-0.7017517266163843,0.3090789,-2.2704613,16.249107,-9.420421089018578,0.36694276,13.239680933575263,0.33967966,0.047713146,0.2281745,0.22343019,0.13836673,0.25956947,0.21194951,-0.14274581,0.29327753,-0.0122985,-0.03536031,324,0,324,0,281.5442,189695.67,3.5112176,7496.3823,31,False,1.4482452,,,,,,,,38,26,0.5253145,42,13,0,0.06623064,104.056496,5,0,24.477203,0.14066014,0.060555372,0.038077556,0.13583724,-35.348576,8.067014,-39.142353,-27.352571,False,336,57333.30368867036,200.45627,286.014,13.791349,38,25350.356614556757,158.70895,159.72859,14.328582,38,50066.9313125548,288.46182,173.56519,12.999018,1.3154185,0,0,0,0,0,1.3295641,0.5372324,0.7923317,-3.1024287,6.200906,2.0,15.0,2.0,13.0,9.286057,,,951.23755,,5500.0,0.5,0.0,111.0,,,,12.681073,0.06653267,14.0,,NOT_AVAILABLE,281.04076942864816,-16.02021642068409,198.261555026583,-75.56194555523474,False,False,0,True,True,False,False,False,True,True,False,1.0242788e-13,5.116221e-13,0.9999598,5303.0205,5286.1187,5319.924,3.5488,3.5151,3.571,-0.1934,-0.1982,-0.1906,1244.3057,1214.9102,1290.7638,0.9654,0.9523,0.9786,0.7659,0.755,0.7769,0.4121,0.406,0.4181,MARCS,78,7.0,5272659430628537088
1636148068921376768,Gaia DR3 5406907085973524224,1772537111,2016.0,151.0043442879857,0.020112175,-49.79402623818991,0.02136908,1.6422482142038353,0.025835518,63.56552,28.124178,-26.465394902606093,0.028105909,9.51589637065942,0.025596453,0.16829465,-0.05012742,-0.042255294,0.09551699,0.25333875,0.14554271,-0.109626316,0.19231987,-0.07672784,0.23710616,428,0,427,1,15.28723,1061.5331,0.21215232,18.753109,31,False,1.5157562,,,,,,,,50,28,0.041693985,61,20,0,0.020996245,169.94092,0,0,1.5690442,0.15296896,0.21303892,0.077225536,0.21001838,-103.07821,-51.244488,-13.952223,-38.918808,False,510,29096.605451215168,7.2096443,4035.7893,14.527761,56,14461.931611174185,13.71534,1054.4348,14.937977,56,21075.75624529729,14.307882,1473.0172,13.938437,1.2213689,1,1,0,1,0,0.9995394,0.41021538,0.589324,2.3365595,4.1210623,2.0,27.0,11.0,19.0,5.763912,,,1006.4767,,5000.0,3.5,-0.75,111.0,,,,13.792307,0.07325923,19.0,,NOT_AVAILABLE,277.330494854367,4.569865121769427,181.69369481973573,-55.60671799443385,False,False,1,True,True,False,False,False,False,True,False,1.0285556e-13,3.958457e-12,0.99991757,5542.4214,5532.961,5575.432,4.6405,4.6328,4.6451,-0.5031,-0.5157,-0.4844,536.2514,532.5402,545.9011,0.3239,0.3169,0.3403,0.2661,0.2603,0.28,0.143,0.1398,0.1504,PHOENIX,79,0.0,5406907085973524224
1636148068921376768,Gaia DR3 5591318172608607232,1559945142,2016.0,112.2076961925335,0.066943415,-34.83235573802622,0.076778896,2.511720279047537,0.09143778,27.469173,16.007727,11.288143733708262,0.08596909,-11.350114657301994,0.09467953,0.028398335,0.15745737,-0.044389408,0.013110775,0.09885487,0.063202694,-0.21429813,0.13426444,-0.22935821,0.015007884,388,0,386,2,13.693771,940.37915,0.73057735,18.890617,31,False,1.3243241,,,,,,,,44,25,0.13345608,48,24,0,0.011157988,142.34647,0,0,1.5340593,0.233334,0.12462171,0.04819875,0.21229348,-93.09498,-81.78153,-50.550198,28.97238,False,392,2711.107133421705,3.204427,846.05054,17.1045,46,728.828134912326,6.391847,114.02465,18.18198,42,3052.8210661293288,10.446396,292.2368,16.036142,1.3948727,0,1,0,1,0,2.1458378,1.0774803,1.0683575,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,248.02775611888453,-8.151154967901201,123.4269856897808,-55.72362360878112,False,False,1,True,False,False,False,False,True,True,False,3.6943487e-13,1.6860797e-09,0.99914616,3601.837,3565.4177,3612.81,4.419,4.3595,4.466,-1.1913,-1.2808,-1.17,346.6074,330.4337,355.9922,0.5238,0.4789,0.55,0.3603,0.3288,0.3785,0.2051,0.1869,0.2151,MARCS,80,0.0,5591318172608607232
1636148068921376768,Gaia DR3 5691021268531669120,98328550,2016.0,148.1973243089171,1.0135777,-12.37479648167179,0.8682791,0.5811622545426514,1.3014337,0.4465554,52.11671,-20.379589310590745,1.1388198,-47.96690313485718,0.96686465,0.34507942,-0.5749048,-0.07553831,0.2816813,-0.182388,-0.011494834,-0.0017578467,-0.033762097,-0.5893328,0.35696912,150,0,150,0,0.72082865,161.67752,1.4348696,0.45799723,95,False,,1.3684074,0.2943219,-0.47301328,-0.63731307,0.23574048,-0.17592178,-0.20689072,17,11,1.754776,18,9,1,0.08021823,20.832283,0,0,1.040428,0.40471488,0.18469225,0.2973837,0.8710552,-148.96243,-4.1882668,25.537373,-20.047739,False,157,109.30751820062856,1.0281038,106.319534,20.590742,11,60.47151978310003,10.643655,5.681462,20.884665,16,117.86258919844376,11.477447,10.26906,19.569456,1.6314899,0,0,0,0,0,1.3152084,0.29392242,1.021286,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,249.403141368035,31.371795679245327,155.00359162369944,-23.66434557103082,False,False,0,False,False,False,False,False,False,False,False,1.4809725e-09,1.1577978e-08,0.99998266,,,,,,,,,,,,,,,,,,,,,,,81,1.0,5691021268531669120
1636148068921376768,Gaia DR3 5860572867905315072,945191215,2016.0,185.49854537033409,0.07554674,-65.89403313560159,0.07838843,1.5098689180121263,0.094499,15.977618,68.94934,-68.5820963145608,0.0934308,-7.106900470040584,0.11089352,0.13193333,-0.062744364,-0.30559555,-0.0123207355,0.09546158,0.0030977929,-0.1938696,0.13994819,-0.005629664,0.28223154,410,0,409,1,72.34804,8075.759,1.0146503,270.1452,31,False,1.4162481,,,,,,,,47,27,0.16418393,54,22,0,0.01519921,126.981155,0,0,4.4273047,0.07928279,0.17155638,0.12322533,0.16448368,-147.3944,-55.36629,-43.03619,0.25178656,False,442,17636.564975339967,9.936232,1774.9752,15.071332,46,6770.507963246844,9.733084,695.618,15.761989,45,16211.54510703838,15.771346,1027.9113,14.223334,1.3030912,0,0,0,0,0,1.5386543,0.69065666,0.84799767,108.53221,7.744157,2.0,8.0,3.0,8.0,2.724379,,,801.38873,,5500.0,4.5,0.0,0.0,,,,13.899894,0.15570907,7.0,,NOT_AVAILABLE,299.92774844193445,-3.1941738678905347,224.46283276885487,-55.27572461870936,False,False,0,True,False,False,False,False,True,True,False,1.020883e-13,5.099259e-13,0.99999344,6353.965,6339.115,6375.1416,4.378,4.3578,4.3959,-4.0189,-4.1034,-3.7549,579.4208,567.7174,596.1128,2.0794,2.0712,2.0907,1.6735,1.6664,1.6833,0.933,0.9293,0.9383,MARCS,82,0.0,5860572867905315072
1636148068921376768,Gaia DR3 5929746958324419200,1647738185,2016.0,254.2906646337338,0.03158869,-54.41076338209261,0.023530485,0.6074863020780293,0.038564034,15.7526655,3.5102735,-1.524826491129852,0.04447388,-3.1617911649538724,0.033322692,0.1885125,-0.15481777,-0.1157103,-0.27440825,-0.011208225,-0.2747966,-0.20809563,-0.08390389,0.06683523,0.28326735,393,0,392,1,13.409905,927.4013,0.2564617,16.474888,31,False,1.5349021,,,,,,,,44,20,0.064841494,49,19,0,0.0033193708,37.09259,0,0,1.5178834,0.13637483,0.31813338,0.1318079,0.3628919,169.51741,-12.839836,18.668566,-32.353073,False,425,17740.98064869771,4.9475913,3585.7812,15.064923,45,9176.107789059006,15.696288,584.6037,15.431896,41,12376.000246173706,15.375515,804.91614,14.516445,1.2148205,0,20,0,17,0,0.91545105,0.36697292,0.5484781,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,333.9313825039956,-7.072279485990257,259.34431975361167,-31.5510614475204,False,False,1,True,False,False,False,False,True,True,False,1.0224276e-13,5.1148186e-13,0.9999782,5852.294,5834.6343,5874.665,4.1751,4.1518,4.2039,-0.2801,-0.2974,-0.2575,1357.6667,1311.8239,1396.9502,0.3655,0.3549,0.3785,0.3057,0.2966,0.3168,0.165,0.1601,0.171,MARCS,83,7.0,5929746958324419200
1636148068921376768,Gaia DR3 5930627907700568320,1284397654,2016.0,248.4056856786513,0.08621311,-53.57513860342535,0.065238714,0.5595207403807843,0.10970293,5.100326,6.812413,-4.952968118956315,0.11819166,-4.677294147771155,0.09528253,0.025386808,-0.09626542,-0.14236288,-0.34617805,-0.07140884,-0.31572035,-0.107308626,-0.1176698,-0.025550717,0.15232424,435,0,434,1,5.1779494,624.3579,0.48356962,4.512175,31,False,1.4639506,,,,,,,,49,20,0.16958214,53,18,0,0.017016945,32.91215,3,0,1.1810609,0.19668221,0.24628529,0.04055718,0.2800563,-145.76573,5.711479,-3.6717017,-32.779037,False,465,1616.0226335029795,4.141543,390.1982,17.666248,51,707.3629181188024,8.020082,88.19896,18.214436,48,1402.3917557203608,11.496285,121.98651,16.880722,1.3055229,0,22,0,19,0,1.3337135,0.54818726,0.7855263,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,332.3214600395315,-3.895502038263666,255.19169895223183,-31.24035467180957,False,False,0,False,False,False,True,False,True,True,False,1.9971267e-13,3.95318e-09,0.9999929,4784.3447,4759.2773,4970.9077,4.8433,4.7568,4.8815,-1.6694,-1.8694,-1.2077,964.1693,907.7017,1153.8975,0.4856,0.4512,0.6768,0.3801,0.3528,0.5333,0.2067,0.1919,0.2901,MARCS,84,2.0,5930627907700568320
1636148068921376768,Gaia DR3 5934863570059164160,1738746235,2016.0,244.3664967430087,0.05290563,-50.93047263982133,0.035734233,0.9262402650178644,0.06333557,14.624331,3.0681458,-0.5369936142072937,0.069273606,-3.020787352459444,0.05731156,-0.3525958,-0.23102833,-0.22389355,-0.33593062,0.15407185,-0.19642852,-2.3236149e-05,-0.01677125,0.23496337,-0.02313206,487,487,486,1,55.50841,13627.286,0.54010826,375.99216,31,False,1.6467525,,,,,,,,56,20,0.09694787,61,15,0,0.007898106,90.24884,0,0,3.2467809,,,,,,,,,False,466,352815.65170745616,117.35193,3006.475,11.818498,48,222307.45521818675,108.92532,2040.9161,11.971157,46,191652.74337199144,75.15018,2550.2634,11.541608,1.1733046,0,6,0,9,0,0.42954922,0.15265942,0.2768898,-42.55506,6.2666435,1.0,16.0,4.0,9.0,29.196875,0.15636098,0.3673652,747.5832,77.85843,7750.0,4.5,0.25,555.0,101.22913,61.485287,11.0,11.417479,0.00845638,12.0,,NOT_AVAILABLE,332.48982265881386,-0.2799625222974202,251.81782405907737,-29.09680053775691,False,False,1,True,True,False,False,False,True,True,False,1.0333298e-13,5.1614306e-13,0.9998703,7977.712,7950.3647,7988.4976,3.8238,3.7914,3.8333,-0.5463,-0.5747,-0.447,1109.3857,1093.2102,1180.2812,0.4456,0.4377,0.4493,0.4073,0.4,0.4107,0.2177,0.2138,0.2196,MARCS,85,0.0,5934863570059164160
1636148068921376768,Gaia DR3 5938420387082046976,1571321451,2016.0,254.89670877990807,0.09413358,-49.54977642684456,0.07082192,0.5598954206469018,0.11799016,4.745272,1.8367153,1.0801550294405733,0.13769722,-1.4855262460898744,0.11995433,0.095542885,0.016616778,-0.13193342,0.006028014,-0.23319852,0.0009806369,-0.48643965,-0.16645022,0.31164667,0.12784173,360,0,359,1,0.94812757,396.1721,0.06312608,0.05814009,31,False,1.4209777,,,,,,,,42,20,0.1952052,43,20,0,0.036780957,16.808895,0,0,1.034891,0.16079377,0.36333844,0.21808091,0.30459377,-51.98146,-2.9839673,-11.157449,-31.605976,False,365,1323.9127323985283,4.086243,323.99265,17.882719,39,500.8814661202143,8.6331215,58.01858,18.589205,37,1169.4926222168656,14.413698,81.13758,17.077902,1.261695,0,1,0,1,0,1.511303,0.70648575,0.8048172,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,338.0116443975172,-4.372606790632072,259.0943359697876,-26.68070230476961,False,False,0,False,False,False,True,False,True,True,False,2.1775776e-12,1.4546222e-08,0.99999416,4502.0166,4431.3726,4599.3945,4.8519,4.8055,4.8843,-1.4147,-1.5268,-1.2266,845.3926,784.264,931.5683,0.669,0.5751,0.7963,0.507,0.4342,0.6067,0.2736,0.2344,0.3278,PHOENIX,86,3.0,5938420387082046976
